   1.4749893902160787E-009   2.9805493252258329E-009  -4.8200000000000009E-010
   1.7699872682592944E-009   2.9805493252258329E-009  -4.8200000000000009E-010
   2.0649851463025101E-009   2.9805493252258329E-009  -4.8200000000000009E-010
   2.3599830243457259E-009   2.9805493252258329E-009  -4.8200000000000009E-010
   2.6549809023889416E-009   2.9805493252258329E-009  -4.8200000000000009E-010
   2.9499787804321573E-009   2.9805493252258329E-009  -4.8200000000000009E-010
   3.2449766584753735E-009   2.9805493252258329E-009  -4.8200000000000009E-010
   4.4249681706482360E-010   3.2360249816737607E-009  -4.8200000000000009E-010
   7.3749469510803933E-010   3.2360249816737607E-009  -4.8200000000000009E-010
   1.0324925731512551E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   1.3274904511944708E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   1.6224883292376867E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   1.9174862072809023E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   2.2124840853241180E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   2.5074819633673337E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   2.8024798414105495E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   3.0974777194537652E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   3.3924755974969813E-009   3.2360249816737607E-009  -4.8200000000000009E-010
   2.9499787804321573E-010   2.5547565644792849E-010  -7.2300000000000009E-010
   5.8999575608643147E-010   2.5547565644792849E-010  -7.2300000000000009E-010
   8.8499363412964720E-010   2.5547565644792849E-010  -7.2300000000000009E-010
   1.1799915121728629E-009   2.5547565644792849E-010  -7.2300000000000009E-010
   1.4749893902160787E-009   2.5547565644792849E-010  -7.2300000000000009E-010
   1.7699872682592944E-009   2.5547565644792849E-010  -7.2300000000000009E-010
   2.0649851463025101E-009   2.5547565644792849E-010  -7.2300000000000009E-010
   2.3599830243457259E-009   2.5547565644792849E-010  -7.2300000000000009E-010
   2.6549809023889416E-009   2.5547565644792849E-010  -7.2300000000000009E-010
   2.9499787804321573E-009   2.5547565644792849E-010  -7.2300000000000009E-010
   3.2449766584753735E-009   2.5547565644792849E-010  -7.2300000000000009E-010
   4.4249681706482360E-010   5.1095131289585698E-010  -7.2300000000000009E-010
   7.3749469510803933E-010   5.1095131289585698E-010  -7.2300000000000009E-010
   1.0324925731512551E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   1.3274904511944708E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   1.6224883292376867E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   1.9174862072809023E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   2.2124840853241180E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   2.5074819633673337E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   2.8024798414105495E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   3.0974777194537652E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   3.3924755974969813E-009   5.1095131289585698E-010  -7.2300000000000009E-010
   2.9499787804321573E-010   7.6642696934378537E-010  -7.2300000000000009E-010
   5.8999575608643147E-010   7.6642696934378537E-010  -7.2300000000000009E-010
   8.8499363412964720E-010   7.6642696934378537E-010  -7.2300000000000009E-010
   1.1799915121728629E-009   7.6642696934378537E-010  -7.2300000000000009E-010
   1.4749893902160787E-009   7.6642696934378537E-010  -7.2300000000000009E-010
   1.7699872682592944E-009   7.6642696934378537E-010  -7.2300000000000009E-010
   2.0649851463025101E-009   7.6642696934378537E-010  -7.2300000000000009E-010
   2.3599830243457259E-009   7.6642696934378537E-010  -7.2300000000000009E-010
   2.6549809023889416E-009   7.6642696934378537E-010  -7.2300000000000009E-010
   2.9499787804321573E-009   7.6642696934378537E-010  -7.2300000000000009E-010
   3.2449766584753735E-009   7.6642696934378537E-010  -7.2300000000000009E-010
   4.4249681706482360E-010   1.0219026257917140E-009  -7.2300000000000009E-010
   7.3749469510803933E-010   1.0219026257917140E-009  -7.2300000000000009E-010
   1.0324925731512551E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   1.3274904511944708E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   1.6224883292376867E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   1.9174862072809023E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   2.2124840853241180E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   2.5074819633673337E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   2.8024798414105495E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   3.0974777194537652E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   3.3924755974969813E-009   1.0219026257917140E-009  -7.2300000000000009E-010
   2.9499787804321573E-010   1.2773782822396426E-009  -7.2300000000000009E-010
   5.8999575608643147E-010   1.2773782822396426E-009  -7.2300000000000009E-010
   8.8499363412964720E-010   1.2773782822396426E-009  -7.2300000000000009E-010
   1.1799915121728629E-009   1.2773782822396426E-009  -7.2300000000000009E-010
   1.4749893902160787E-009   1.2773782822396426E-009  -7.2300000000000009E-010
   1.7699872682592944E-009   1.2773782822396426E-009  -7.2300000000000009E-010
   2.0649851463025101E-009   1.2773782822396426E-009  -7.2300000000000009E-010
   2.3599830243457259E-009   1.2773782822396426E-009  -7.2300000000000009E-010
   2.6549809023889416E-009   1.2773782822396426E-009  -7.2300000000000009E-010
   2.9499787804321573E-009   1.2773782822396426E-009  -7.2300000000000009E-010
   3.2449766584753735E-009   1.2773782822396426E-009  -7.2300000000000009E-010
   4.4249681706482360E-010   1.5328539386875707E-009  -7.2300000000000009E-010
   7.3749469510803933E-010   1.5328539386875707E-009  -7.2300000000000009E-010
   1.0324925731512551E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   1.3274904511944708E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   1.6224883292376867E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   1.9174862072809023E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   2.2124840853241180E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   2.5074819633673337E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   2.8024798414105495E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   3.0974777194537652E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   3.3924755974969813E-009   1.5328539386875707E-009  -7.2300000000000009E-010
   2.9499787804321573E-010   1.7883295951354995E-009  -7.2300000000000009E-010
   5.8999575608643147E-010   1.7883295951354995E-009  -7.2300000000000009E-010
   8.8499363412964720E-010   1.7883295951354995E-009  -7.2300000000000009E-010
   1.1799915121728629E-009   1.7883295951354995E-009  -7.2300000000000009E-010
   1.4749893902160787E-009   1.7883295951354995E-009  -7.2300000000000009E-010
   1.7699872682592944E-009   1.7883295951354995E-009  -7.2300000000000009E-010
   2.0649851463025101E-009   1.7883295951354995E-009  -7.2300000000000009E-010
   2.3599830243457259E-009   1.7883295951354995E-009  -7.2300000000000009E-010
   2.6549809023889416E-009   1.7883295951354995E-009  -7.2300000000000009E-010
   2.9499787804321573E-009   1.7883295951354995E-009  -7.2300000000000009E-010
   3.2449766584753735E-009   1.7883295951354995E-009  -7.2300000000000009E-010
   4.4249681706482360E-010   2.0438052515834279E-009  -7.2300000000000009E-010
   7.3749469510803933E-010   2.0438052515834279E-009  -7.2300000000000009E-010
   1.0324925731512551E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   1.3274904511944708E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   1.6224883292376867E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   1.9174862072809023E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   2.2124840853241180E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   2.5074819633673337E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   2.8024798414105495E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   3.0974777194537652E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   3.3924755974969813E-009   2.0438052515834279E-009  -7.2300000000000009E-010
   2.9499787804321573E-010   2.2992809080313565E-009  -7.2300000000000009E-010
   5.8999575608643147E-010   2.2992809080313565E-009  -7.2300000000000009E-010
   8.8499363412964720E-010   2.2992809080313565E-009  -7.2300000000000009E-010
   1.1799915121728629E-009   2.2992809080313565E-009  -7.2300000000000009E-010
   1.4749893902160787E-009   2.2992809080313565E-009  -7.2300000000000009E-010
   1.7699872682592944E-009   2.2992809080313565E-009  -7.2300000000000009E-010
   2.0649851463025101E-009   2.2992809080313565E-009  -7.2300000000000009E-010
   2.3599830243457259E-009   2.2992809080313565E-009  -7.2300000000000009E-010
   2.6549809023889416E-009   2.2992809080313565E-009  -7.2300000000000009E-010
   2.9499787804321573E-009   2.2992809080313565E-009  -7.2300000000000009E-010
   3.2449766584753735E-009   2.2992809080313565E-009  -7.2300000000000009E-010
   4.4249681706482360E-010   2.5547565644792851E-009  -7.2300000000000009E-010
   7.3749469510803933E-010   2.5547565644792851E-009  -7.2300000000000009E-010
   1.0324925731512551E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   1.3274904511944708E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   1.6224883292376867E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   1.9174862072809023E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   2.2124840853241180E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   2.5074819633673337E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   2.8024798414105495E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   3.0974777194537652E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   3.3924755974969813E-009   2.5547565644792851E-009  -7.2300000000000009E-010
   2.9499787804321573E-010   2.8102322209272137E-009  -7.2300000000000009E-010
   5.8999575608643147E-010   2.8102322209272137E-009  -7.2300000000000009E-010
   8.8499363412964720E-010   2.8102322209272137E-009  -7.2300000000000009E-010
   1.1799915121728629E-009   2.8102322209272137E-009  -7.2300000000000009E-010
   1.4749893902160787E-009   2.8102322209272137E-009  -7.2300000000000009E-010
   1.7699872682592944E-009   2.8102322209272137E-009  -7.2300000000000009E-010
   2.0649851463025101E-009   2.8102322209272137E-009  -7.2300000000000009E-010
   2.3599830243457259E-009   2.8102322209272137E-009  -7.2300000000000009E-010
   2.6549809023889416E-009   2.8102322209272137E-009  -7.2300000000000009E-010
   2.9499787804321573E-009   2.8102322209272137E-009  -7.2300000000000009E-010
   3.2449766584753735E-009   2.8102322209272137E-009  -7.2300000000000009E-010
   4.4249681706482360E-010   3.0657078773751415E-009  -7.2300000000000009E-010
   7.3749469510803933E-010   3.0657078773751415E-009  -7.2300000000000009E-010
   1.0324925731512551E-009   3.0657078773751415E-009  -7.2300000000000009E-010
   1.3274904511944708E-009   3.0657078773751415E-009  -7.2300000000000009E-010
   1.6224883292376867E-009   3.0657078773751415E-009  -7.2300000000000009E-010
   1.9174862072809023E-009   3.0657078773751415E-009  -7.2300000000000009E-010
   2.2124840853241180E-009   3.0657078773751415E-009  -7.2300000000000009E-010
   2.5074819633673337E-009   3.0657078773751415E-009  -7.2300000000000009E-010
   2.8024798414105495E-009   3.0657078773751415E-009  -7.2300000000000009E-010
   3.0974777194537652E-009   3.0657078773751415E-009  -7.2300000000000009E-010
   3.3924755974969813E-009   3.0657078773751415E-009  -7.2300000000000009E-010
